,0,1
250,Otu00028,0.0
251,Otu00029,0.0
252,Otu00031,0.0
253,Otu00032,0.0
254,Otu00033,0.0
255,Otu00034,0.0
256,Otu00035,0.0
257,Otu00042,0.0
258,Otu00043,0.0
259,Otu00045,0.0
260,Otu00048,0.0
261,Otu00050,0.0
262,Otu00051,0.0
263,Otu00052,0.0
264,Otu00053,0.0
265,Otu00054,0.0
266,Otu00055,0.0
267,Otu00056,0.0
268,Otu00058,0.0
269,Otu00060,0.0
270,Otu00061,0.0
271,Otu00062,0.0
272,Otu00063,0.0
273,Otu00064,0.0
274,Otu00068,0.0
275,Otu00070,0.0
276,Otu00071,0.0
277,Otu00072,0.0
278,Otu00073,0.0
279,Otu00074,0.0
280,Otu00077,0.0
281,Otu00078,0.0
282,Otu00079,0.0
283,Otu00083,0.0
284,Otu00084,0.0
285,Otu00085,0.0
286,Otu00086,0.0
287,Otu00087,0.0
288,Otu00088,0.0
289,Otu00089,0.0
290,Otu00090,0.0
291,Otu00091,0.0
292,Otu00092,0.0
293,Otu00096,0.0
294,Otu00097,0.0
295,Otu00099,0.0
296,Otu00102,0.0
297,Otu00104,0.0
298,Otu00105,0.0
299,Otu00106,0.0
300,Otu00108,0.0
301,Otu00110,0.0
302,Otu00111,0.0
303,Otu00115,0.0
304,Otu00119,0.0
305,Otu00120,0.0
306,Otu00121,0.0
307,Otu00127,0.0
308,Otu00128,0.0
309,Otu00129,0.0
310,Otu00130,0.0
311,Otu00131,0.0
312,Otu00138,0.0
313,Otu00142,0.0
314,Otu00143,0.0
315,Otu00149,0.0
316,Otu00151,0.0
317,Otu00155,0.0
318,Otu00160,0.0
319,Otu00162,0.0
320,Otu00165,0.0
321,Otu00167,0.0
322,Otu00168,0.0
323,Otu00172,0.0
324,Otu00174,0.0
325,Otu00175,0.0
326,Otu00176,0.0
327,Otu00177,0.0
328,Otu00178,0.0
329,Otu00180,0.0
330,Otu00181,0.0
331,Otu00182,0.0
332,Otu00183,0.0
333,Otu00185,0.0
334,Otu00186,0.0
335,Otu00187,0.0
336,Otu00189,0.0
337,Otu00190,0.0
338,Otu00191,0.0
339,Otu00192,0.0
340,Otu00193,0.0
341,Otu00199,0.0
342,Otu00202,0.0
343,Otu00203,0.0
344,Otu00207,0.0
345,Otu00208,0.0
346,Otu00210,0.0
347,Otu00213,0.0
348,Otu00216,0.0
349,Otu00221,0.0
350,Otu00226,0.0
351,Otu00229,0.0
352,Otu00232,0.0
353,Otu00233,0.0
