,0,1
642,Otu02494,0.0
643,Otu02505,0.0
644,Otu02506,0.0
645,Otu02532,0.0
646,Otu02546,0.0
647,Otu02556,0.0
648,Otu02565,0.0
649,Otu02566,0.0
650,Otu02567,0.0
651,Otu02571,0.0
652,Otu02573,0.0
653,Otu02575,0.0
654,Otu02586,0.0
655,Otu02596,0.0
656,Otu02613,0.0
657,Otu02618,0.0
658,Otu02653,0.0
659,Otu02661,0.0
660,Otu02687,0.0
661,Otu02689,0.0
662,Otu02702,0.0
663,Otu02710,0.0
664,Otu02711,0.0
665,Otu02716,0.0
666,Otu02718,0.0
667,Otu02726,0.0
668,Otu02729,0.0
669,Otu02741,0.0
670,Otu02743,0.0
671,Otu02744,0.0
672,Otu02747,0.0
673,Otu02752,0.0
674,Otu02758,0.0
675,Otu02762,0.0
676,Otu02772,0.0
677,Otu02773,0.0
678,Otu02782,0.0
679,Otu02788,0.0
680,Otu02789,0.0
681,Otu02820,0.0
682,Otu02826,0.0
683,Otu02829,0.0
684,Otu02833,0.0
685,Otu02842,0.0
686,Otu02845,0.0
687,Otu02867,0.0
688,Otu02869,0.0
689,Otu02870,0.0
690,Otu02879,0.0
691,Otu02891,0.0
692,Otu02897,0.0
693,Otu02900,0.0
694,Otu02903,0.0
695,Otu02904,0.0
696,Otu02914,0.0
697,Otu02917,0.0
698,Otu02932,0.0
699,Otu02939,0.0
700,Otu02962,0.0
701,Otu02968,0.0
702,Otu02974,0.0
703,Otu02982,0.0
704,Otu02987,0.0
705,Otu02988,0.0
706,Otu02997,0.0
707,Otu03006,0.0
708,Otu03011,0.0
709,Otu03017,0.0
710,Otu03032,0.0
711,Otu03044,0.0
712,Otu03056,0.0
713,Otu03058,0.0
714,Otu03066,0.0
715,Otu03074,0.0
716,Otu03077,0.0
717,Otu03082,0.0
718,Otu03090,0.0
719,Otu03104,0.0
720,Otu03106,0.0
721,Otu03114,0.0
722,Otu03115,0.0
723,Otu03129,0.0
724,Otu03138,0.0
725,Otu03140,0.0
726,Otu03146,0.0
727,Otu03149,0.0
728,Otu03152,0.0
729,Otu03167,0.0
730,Otu03173,0.0
731,Otu03225,0.0
732,Otu03231,0.0
733,Otu03233,0.0
734,Otu03235,0.0
735,Otu03245,0.0
736,Otu03256,0.0
737,Otu03269,0.0
738,Otu03272,0.0
739,Otu03281,0.0
740,Otu03294,0.0
741,Otu03305,0.0
742,Otu03316,0.0
743,Otu03345,0.0
744,Otu03360,0.0
745,Otu03369,0.0
746,Otu03384,0.0
747,Otu03389,0.0
748,Otu03403,0.0
749,Otu03406,0.0
750,Otu03409,0.0
751,Otu03432,0.0
752,Otu03454,0.0
753,Otu03455,0.0
754,Otu03475,0.0
755,Otu03477,0.0
756,Otu03483,0.0
757,Otu03484,0.0
758,Otu03485,0.0
759,Otu03491,0.0
760,Otu03497,0.0
761,Otu03519,0.0
762,Otu03529,0.0
763,Otu03532,0.0
764,Otu03558,0.0
765,Otu03574,0.0
766,Otu03576,0.0
767,Otu03579,0.0
768,Otu03584,0.0
769,Otu03586,0.0
770,Otu03591,0.0
771,Otu03608,0.0
772,Otu03612,0.0
773,Otu03622,0.0
774,Otu03647,0.0
775,Otu03656,0.0
776,Otu03659,0.0
777,Otu03703,0.0
